menu,price,genre,name,adress,tel,lat,lng,url
キリン一番搾り(生) グラス,500,野菜料理、無国籍料理、自然食,mus,大阪府 大阪市北区 豊崎 3-10-2 I＆F梅田 1F,06-6377-6363,34.7094583,135.4988084,https://tabelog.com/osaka/A2701/A270101/27014433/dtlmenu/drink/
キリン一番搾り(黒生),650,うなぎ、和食（その他）,ひつまぶし名古屋備長 グランフロント大阪店,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館 7F,050-5868-6084,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27072440/dtlmenu/drink/
キリン一番搾り(黒生),730,アジア・エスニック料理（その他）、ステーキ、カフェ,バリラックス ザ ガーデン 梅田,大阪府 大阪市北区 梅田 1-9-20 大阪マルビル  3F,050-5589-7551,34.6998287,135.4970207,https://tabelog.com/osaka/A2701/A270101/27002144/dtlmenu/drink/
ギネス,900,ダイニングバー、イタリアン、パスタ,シャンデリア テーブル,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  13F,050-3504-0300,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068362/dtlmenu/drink/
ギネス,780,ステーキ、アメリカ料理、バイキング,ロウリーズ・ザ・プライムリブ 大阪,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-5593-4617,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27018310/dtlmenu/drink/
ギネス,748,とんかつ、洋食、カレー（その他）,epais,大阪府 大阪市北区 曽根崎新地 1-9-3 ニュー華ビル 3F,050-5890-4534,34.6982594,135.4988228,https://tabelog.com/osaka/A2701/A270101/27072441/dtlmenu/drink/
ギネス,700,バル・バール、パスタ、焼鳥,炭屋キッチン やまや,大阪府 大阪市北区 曽根崎 2-5-37,050-5590-8115,34.6990484,135.5012295,https://tabelog.com/osaka/A2701/A270101/27056522/dtlmenu/drink/
ギネス,900,イタリアン、バー、バル・バール,ゼックスウエスト ザ バー,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  7F,050-5868-9945,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27003895/dtlmenu/drink/
ギネス,1045,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
ギネス,700,フレンチ、ワインバー、西洋各国料理（その他）,ア ターブル,大阪府 大阪市北区 曽根崎新地 1-3-36 竹新ビル4F,06-6344-5610,34.6974937,135.4971883,https://tabelog.com/osaka/A2701/A270101/27085820/dtlmenu/drink/
ギネス,1100,ステーキ、ダイニングバー、ワインバー,ウルフギャング・ステーキハウス 大阪店,大阪府 大阪市北区 梅田 3-1-3 ルクア イーレ 10Ｆ,050-5571-6855,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27084039/dtlmenu/drink/
ギネス スタウト,748,中華料理、居酒屋、中華麺（その他）,北新地　響香,大阪府 大阪市北区 曽根崎新地 1-1-41 アストリアジロービル1F,050-5570-6387,34.6966913,135.5004286,https://tabelog.com/osaka/A2701/A270101/27081144/dtlmenu/drink/
ギネスビール,1300,鉄板焼き、ステーキ、フレンチ,鉄板焼　季流,大阪府 大阪市北区 梅田 3-1-1 ホテルグランヴィア大阪  19F,050-5590-9124,34.701726,135.4963754,https://tabelog.com/osaka/A2701/A270101/27008704/dtlmenu/drink/
ギネスビール,650,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
ギネス生樽HALF,500,バー、洋食、カフェ,ホワイトラベル,大阪府 大阪市北区 東天満 2-10-23 サンエスト 1F,06-6948-5916,34.6983689,135.5127657,https://tabelog.com/osaka/A2701/A270103/27061897/dtlmenu/drink/
ギネス生樽PINT,800,バー、洋食、カフェ,ホワイトラベル,大阪府 大阪市北区 東天満 2-10-23 サンエスト 1F,06-6948-5916,34.6983689,135.5127657,https://tabelog.com/osaka/A2701/A270103/27061897/dtlmenu/drink/
ギネス黒ビール,980,焼肉、すき焼き、しゃぶしゃぶ,和牛 まつした 上通り店,大阪府 大阪市北区 曽根崎新地 1-3-30 北新地幸田ビル2F,050-5589-9133,34.69651,135.5018094,https://tabelog.com/osaka/A2701/A270101/27086935/dtlmenu/drink/
クラシックラガー〈瓶〉,693,焼肉、ホルモン、ステーキ,焼肉 輝 北新地,大阪府 大阪市北区 堂島 1-3-17 スリーエイトビル 1F,06-6347-0785,34.6966814,135.4972159,https://tabelog.com/osaka/A2701/A270101/27118512/dtlmenu/drink/
グランドキリンIPA 生ビール,1000,中華料理、中華麺（その他）、ビストロ,Az/ビーフン東 大阪店,大阪府 大阪市北区 西天満 4-4-8 B1F,050-5596-4963,34.6975565,135.5047462,https://tabelog.com/osaka/A2701/A270103/27060666/dtlmenu/drink/
コロナ,770,焼肉、韓国料理、冷麺,焼肉冷麺 ユッチャン 北新地店,大阪府 大阪市北区 曽根崎新地 1-3-9 GOTS北新地ビル 1F,050-5872-2771,34.697513,135.4962862,https://tabelog.com/osaka/A2701/A270101/27120854/dtlmenu/drink/
コロナ,1200,ステーキ、ダイニングバー、ワインバー,ウルフギャング・ステーキハウス 大阪店,大阪府 大阪市北区 梅田 3-1-3 ルクア イーレ 10Ｆ,050-5571-6855,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27084039/dtlmenu/drink/
コロナ,850,イタリアン、バー、バル・バール,ゼックスウエスト ザ バー,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  7F,050-5868-9945,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27003895/dtlmenu/drink/
コロナ,600,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
コロナ エキストラ,690,バル・バール、野菜料理、自然食,おやさいバル TIERRA,大阪府 大阪市北区 中津 1-5-2,06-6372-0323,34.7099563,135.4957363,https://tabelog.com/osaka/A2701/A270101/27054803/dtlmenu/drink/
コロナビール,715,メキシコ料理、鳥料理、バル・バール,墨国回転鶏食堂 ルクアイーレ店,大阪府 大阪市北区 梅田 3-1-3,050-5571-6878,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27084367/dtlmenu/drink/
コロナビール,748,メキシコ料理、居酒屋、焼鳥,墨国回転鶏料理 天満店,大阪府 大阪市北区 池田町 8-4,050-5868-5965,34.7069705,135.5131622,https://tabelog.com/osaka/A2701/A270103/27011009/dtlmenu/drink/
コロナビール,600,インド料理、インドカレー、居酒屋,インド料理 MAHARAJA,大阪府 大阪市北区 梅田 1-2-2-B1000 大阪駅前第2ビルB1,050-5869-5835,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27005099/dtlmenu/drink/
サッポロ ヱビス マイスター生,2200,バー、ラウンジ、スイーツ（その他）,40スカイバー＆ラウンジ,大阪府 大阪市北区 中之島 3-2-4 中之島フェスティバルタワー・ウェスト コンラッド大阪 40F,06-6222-0111,34.6935357,135.4957224,https://tabelog.com/osaka/A2701/A270102/27097670/dtlmenu/drink/
サッポロ ヱビス(小瓶),650,魚介料理・海鮮料理、和食（その他）、居酒屋,はまぐり庵 -吉祥別邸-,大阪府 大阪市北区 芝田 1-1-3 阪急三番街 南館　B2F,050-5457-7440,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27077831/dtlmenu/drink/
サッポロ 赤星 瓶,660,魚介料理・海鮮料理、居酒屋、創作料理,マッシュアップ,大阪府 大阪市北区 天神橋 6-3-26,050-5869-4466,34.7100124,135.5126763,https://tabelog.com/osaka/A2701/A270103/27031630/dtlmenu/drink/
サッポロ 赤星(中瓶),470,魚介料理・海鮮料理、居酒屋、日本酒バー,ひもの野郎 梅田第4ビル本店,大阪府 大阪市北区 梅田 1-11-4 大阪駅前第4ビル  B2-71号72号,090-2196-5186,34.7000328,135.4991214,https://tabelog.com/osaka/A2701/A270101/27062999/dtlmenu/drink/
サッポロ 黒ラベル,715,とんかつ、洋食、カレー（その他）,epais,大阪府 大阪市北区 曽根崎新地 1-9-3 ニュー華ビル 3F,050-5890-4534,34.6982594,135.4988228,https://tabelog.com/osaka/A2701/A270101/27072441/dtlmenu/drink/
サッポロ 黒ラベル(生ビール),720,魚介料理・海鮮料理、和食（その他）、居酒屋,はまぐり庵 -吉祥別邸-,大阪府 大阪市北区 芝田 1-1-3 阪急三番街 南館　B2F,050-5457-7440,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27077831/dtlmenu/drink/
サッポロエビス,700,懐石・会席料理、割烹・小料理、京料理,おもてなし茶屋　咲扇,大阪府 大阪市北区 曽根崎新地 1-1-9 谷安キャバリエーレビル,06-6348-5557,34.6978481,135.498431,https://tabelog.com/osaka/A2701/A270102/27042295/dtlmenu/drink/
サッポロエビス(小瓶),950,鉄板焼き、ステーキ、フレンチ,鉄板焼　季流,大阪府 大阪市北区 梅田 3-1-1 ホテルグランヴィア大阪  19F,050-5590-9124,34.701726,135.4963754,https://tabelog.com/osaka/A2701/A270101/27008704/dtlmenu/drink/
サッポロプレミアム,500,ビストロ、フレンチ、ワインバー,ビストロケ ヤマネ,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル 1F,080-9167-0326,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27095344/dtlmenu/drink/
サッポロラガー,780,割烹・小料理、焼鳥、居酒屋,鶏割烹 ならや,大阪府 大阪市北区 曽根崎新地 1-7-8 新日本新地ビル本館 3F,050-5596-4987,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27107513/dtlmenu/drink/
サッポロラガー 瓶,700,割烹・小料理、天ぷら、おでん,ご馳走 ね音,大阪府 大阪市北区 天神橋 5-3-22 安田ビル 2F,050-5597-8331,34.7077688,135.5121856,https://tabelog.com/osaka/A2701/A270103/27096416/dtlmenu/drink/
サッポロラガー(赤星)<中瓶>,580,ダイニングバー、焼鳥、イタリアン,カッシーワ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  2F,050-5872-5750,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27075650/dtlmenu/drink/
サッポロラガー瓶ビール,600,割烹・小料理、魚介料理・海鮮料理、天ぷら,北新地　和平,大阪府 大阪市北区 曾根崎新地1-7-8 新日本新地ビル1F,06-6345-5236,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27060654/dtlmenu/drink/
サッポロラガー瓶ビール(中瓶),660,焼肉、ホルモン、居酒屋,焼肉マル 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-18 零北新地ビル　１０Ｆ,050-5890-3488,34.6979906,135.4970226,https://tabelog.com/osaka/A2701/A270101/27006722/dtlmenu/drink/
サッポロ瓶ビール,770,魚介料理・海鮮料理、割烹・小料理、懐石・会席料理,ろっこん,大阪府 大阪市北区 曽根崎新地 1-1-15,050-5869-7586,34.6939689,135.5059383,https://tabelog.com/osaka/A2701/A270101/27052272/dtlmenu/drink/
サッポロ生ビール,880,割烹・小料理、天ぷら、魚介料理・海鮮料理,粋魚 むらばやし,大阪府 大阪市北区 堂島 1-2-17 大日ビルB1F,050-5597-8548,34.6967104,135.4988084,https://tabelog.com/osaka/A2701/A270101/27042412/dtlmenu/drink/
サッポロ生ビール,400,イタリアン、バル・バール,アネロ,大阪府 大阪市北区 池田町 14-12,不明の為情報お待ちしております,34.7084411,135.5129867,https://tabelog.com/osaka/A2701/A270103/27079346/dtlmenu/drink/
サッポロ生ビール,700,中華料理、中華麺（その他）、ビストロ,Az/ビーフン東 大阪店,大阪府 大阪市北区 西天満 4-4-8 B1F,050-5596-4963,34.6975565,135.5047462,https://tabelog.com/osaka/A2701/A270103/27060666/dtlmenu/drink/
サッポロ生ビール 黒ラベル(樽生),803,スペイン料理、バル・バール、居酒屋,Bar Espanol LA BODEGA 大阪店,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 南館 7F,050-5890-8807,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27072609/dtlmenu/drink/
サッポロ生ビール中,600,割烹・小料理、魚介料理・海鮮料理、天ぷら,北新地　和平,大阪府 大阪市北区 曾根崎新地1-7-8 新日本新地ビル1F,06-6345-5236,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27060654/dtlmenu/drink/
サッポロ生ビール小,400,割烹・小料理、魚介料理・海鮮料理、天ぷら,北新地　和平,大阪府 大阪市北区 曾根崎新地1-7-8 新日本新地ビル1F,06-6345-5236,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27060654/dtlmenu/drink/
サッポロ生ビール黒ラベル〈樽生〉,836,カフェ、ハンバーガー、ステーキ,GOOD PROVISION NEWYORK,大阪府 大阪市北区 梅田 3-1-3 ルクア  イーレ　10F,050-5589-9447,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27083744/dtlmenu/drink/
サッポロ赤星,880,寿司、割烹・小料理、魚介料理・海鮮料理,鮨 仙酢 総本店,大阪府 大阪市北区 曾根崎新地1-5-32 ボネールビル B1F,050-5869-2107,34.6975723,135.4978879,https://tabelog.com/osaka/A2701/A270101/27119787/dtlmenu/drink/
サッポロ赤星 中瓶,700,割烹・小料理、魚介料理・海鮮料理、日本酒バー,御料理 うえの,大阪府 大阪市北区 曽根崎新地 1-9-12 3F,050-5456-8960,34.6982594,135.4988228,https://tabelog.com/osaka/A2701/A270101/27095129/dtlmenu/drink/
サッポロ赤星大瓶,759,立ち飲み居酒屋・バー,立ち飲み じんべえ,大阪府 大阪市北区 曾根崎2-14-7 グランデ曽根崎ビル 1F,050-5589-6682,34.7009651,135.501073,https://tabelog.com/osaka/A2701/A270101/27087097/dtlmenu/drink/
サッポロ黒ラベル,470,居酒屋、焼鳥、串焼き,どんたく,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,050-5872-8806,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27000696/dtlmenu/drink/
サッポロ黒ラベル 生,430,魚介料理・海鮮料理、居酒屋、日本酒バー,ひもの野郎 梅田第4ビル本店,大阪府 大阪市北区 梅田 1-11-4 大阪駅前第4ビル  B2-71号72号,090-2196-5186,34.7000328,135.4991214,https://tabelog.com/osaka/A2701/A270101/27062999/dtlmenu/drink/
サッポロ黒ラベル(中瓶),900,割烹・小料理、懐石・会席料理、和食（その他）,浪速割烹 昇,大阪府 大阪市北区 大淀南 1-3-12,050-5589-8941,34.7038392,135.4903127,https://tabelog.com/osaka/A2701/A270101/27095612/dtlmenu/drink/
サッポロ黒ラベル350ml,370,うどん、カレーうどん、うどんすき,さぬきうどん 四国屋 本店,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,050-5589-6477,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27000362/dtlmenu/drink/
サントリー  ザ・プレミアム・モルツ 小瓶,900,鉄板焼き、魚介料理・海鮮料理、ステーキ,神戸牛 鉄板焼 リオ 大阪マルビル店,大阪府 大阪市北区 梅田 1-9-20 大阪マルビル  7F,06-6346-1321,34.6998287,135.4970207,https://tabelog.com/osaka/A2701/A270101/27006177/dtlmenu/drink/
サントリー  ザ・プレミアム・モルツ〈香る〉エール 生,900,鉄板焼き、魚介料理・海鮮料理、ステーキ,神戸牛 鉄板焼 リオ 大阪マルビル店,大阪府 大阪市北区 梅田 1-9-20 大阪マルビル  7F,06-6346-1321,34.6998287,135.4970207,https://tabelog.com/osaka/A2701/A270101/27006177/dtlmenu/drink/
サントリー オールド ミニボトル,600,串揚げ・串かつ、居酒屋、和食（その他）,知留久 曽根崎本店,大阪府 大阪市北区 曽根崎 2-9-9,050-5596-7634,34.7002522,135.5009268,https://tabelog.com/osaka/A2701/A270101/27000479/dtlmenu/drink/
サントリー ザ プレミアムモルツ,550,中華料理、魚介料理・海鮮料理、四川料理,中國菜 心香,大阪府 大阪市北区 西天満 5-6-26,050-5592-8286,34.6989007,135.5082172,https://tabelog.com/osaka/A2701/A270103/27085334/dtlmenu/drink/
サントリー ザプレミアムモルツ 香るエール 中グラス,935,中華料理、広東料理,中国菜エスサワダ,大阪府 大阪市北区 西天満 4-6-28 ニュー真砂ビル 1F,050-5592-8876,34.696289,135.5050684,https://tabelog.com/osaka/A2701/A270102/27095063/dtlmenu/drink/
サントリー ザ・モルツ,459,居酒屋、魚介料理・海鮮料理、ろばた焼き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
サントリー ザ・モルツ 大瓶,990,居酒屋、魚介料理・海鮮料理、日本酒バー,炭と地酒とたしなみワイン Kai本店 醸す,大阪府 大阪市北区 堂島浜 1-1-15 堂浜第2ビル B1F,050-5570-8252,34.6957247,135.4999131,https://tabelog.com/osaka/A2701/A270101/27042896/dtlmenu/drink/
サントリー プレミアムモルツ,600,串揚げ・串かつ、居酒屋、和食（その他）,知留久 曽根崎本店,大阪府 大阪市北区 曽根崎 2-9-9,050-5596-7634,34.7002522,135.5009268,https://tabelog.com/osaka/A2701/A270101/27000479/dtlmenu/drink/
サントリー プレミアムモルツ 生,730,焼肉、ステーキ、懐石・会席料理,北新地 すがはら,大阪府 大阪市北区 堂島 1-4-2 ビールディング北新地　２Ｆ,050-5868-7952,34.696101,135.4982009,https://tabelog.com/osaka/A2701/A270101/27000219/dtlmenu/drink/
サントリー プレミアムモルツ(小瓶),650,魚介料理・海鮮料理、和食（その他）、居酒屋,はまぐり庵 -吉祥別邸-,大阪府 大阪市北区 芝田 1-1-3 阪急三番街 南館　B2F,050-5457-7440,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27077831/dtlmenu/drink/
サントリー プレミアムモルツ(瓶),1320,懐石・会席料理、割烹・小料理、ふぐ,雅しゅとうとう,大阪府 大阪市北区 堂島 1-5-2 フェザービル 1F,06-6348-0141,34.696056,135.4968569,https://tabelog.com/osaka/A2701/A270101/27012489/dtlmenu/drink/
サントリー マスターズ ドリーム,1900,ラウンジ、カフェ、バー,ザ ロビーラウンジ,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  1F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000698/dtlmenu/drink/
サントリー マスターズドリーム(生),880,懐石・会席料理、和食（その他）、魚介料理・海鮮料理,北新地 湯木 新店,大阪府 大阪市北区 堂島 1-5-39 マルタビル 1F,050-5869-6949,34.6961415,135.4969674,https://tabelog.com/osaka/A2701/A270101/27073634/dtlmenu/drink/
サントリー モルツ 中瓶,730,焼肉、ステーキ、懐石・会席料理,北新地 すがはら,大阪府 大阪市北区 堂島 1-4-2 ビールディング北新地　２Ｆ,050-5868-7952,34.696101,135.4982009,https://tabelog.com/osaka/A2701/A270101/27000219/dtlmenu/drink/
サントリー モルツ生,550,魚介料理・海鮮料理、居酒屋、創作料理,マッシュアップ,大阪府 大阪市北区 天神橋 6-3-26,050-5869-4466,34.7100124,135.5126763,https://tabelog.com/osaka/A2701/A270103/27031630/dtlmenu/drink/
サントリー 生ビール,880,イタリアン、創作料理、ダイニングバー,人家,大阪府 大阪市北区 曽根崎新地 1-3-3 好陽ビル　Ｂ１Ｆ,050-5590-9679,34.6973226,135.4969674,https://tabelog.com/osaka/A2701/A270101/27000741/dtlmenu/drink/
サントリービール「ザ・モルツ」,450,飲茶・点心、中華料理、居酒屋,上海食苑 本店 ,大阪府 大阪市北区 池田町 12-4,050-5594-1759,34.7077323,135.5132805,https://tabelog.com/osaka/A2701/A270103/27000509/dtlmenu/drink/
サントリープレミアムモルツ,700,懐石・会席料理、割烹・小料理、京料理,おもてなし茶屋　咲扇,大阪府 大阪市北区 曽根崎新地 1-1-9 谷安キャバリエーレビル,06-6348-5557,34.6978481,135.498431,https://tabelog.com/osaka/A2701/A270102/27042295/dtlmenu/drink/
サントリープレミアムモルツ 生ビール(中),650,お好み焼き、鉄板焼き、串揚げ・串かつ,田なか,大阪府 大阪市北区 曽根崎新地 1-1-23 堂島センタービル　１Ｆ,050-5570-5106,34.6969002,135.4989189,https://tabelog.com/osaka/A2701/A270101/27002035/dtlmenu/drink/
サントリーモルツ 樽生ビール,528,居酒屋、野菜料理、自然食,花様 阪急梅田,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  2F,050-5594-1783,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27049246/dtlmenu/drink/
ザ プレミアモルツ,649,中華料理、居酒屋、中華麺（その他）,北新地　響香,大阪府 大阪市北区 曽根崎新地 1-1-41 アストリアジロービル1F,050-5570-6387,34.6966913,135.5004286,https://tabelog.com/osaka/A2701/A270101/27081144/dtlmenu/drink/
ザ・プレミアムモルツ,800,フレンチ,RESTAURANT LES SOUVENIRS,大阪府 大阪市北区 曽根崎新地 1-2-10 第3鈴木ビル 5F,050-5457-3429,34.7009597,135.5007968,https://tabelog.com/osaka/A2701/A270101/27119212/dtlmenu/drink/
ザ・プレミアムモルツ,650,バー,ハイボールバー梅田1923,大阪府 大阪市北区 芝田 2-1-3 梅仙堂ビル1F,06-6375-2300,34.7053597,135.4965808,https://tabelog.com/osaka/A2701/A270101/27059872/dtlmenu/drink/
ザ・プレミアムモルツ,630,居酒屋、魚介料理・海鮮料理、日本酒バー,旬魚 旬菜 咲くら 梅田阪急グランドビル店,大阪府 大阪市北区 角田町 8-47 阪急グランドビル  27F,06-6315-7780,34.7029862,135.4990478,https://tabelog.com/osaka/A2701/A270101/27002077/dtlmenu/drink/
ザ・プレミアムモルツ,1100,ステーキ、ダイニングバー、ワインバー,ウルフギャング・ステーキハウス 大阪店,大阪府 大阪市北区 梅田 3-1-3 ルクア イーレ 10Ｆ,050-5571-6855,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27084039/dtlmenu/drink/
ザ・プレミアムモルツ (中瓶),800,炭火焼き、魚介料理・海鮮料理、海鮮丼,はまじま,大阪府 大阪市北区 堂島浜 1-1-8,050-5890-1236,34.6952097,135.500063,https://tabelog.com/osaka/A2701/A270102/27004668/dtlmenu/drink/
ザ・プレミアムモルツ 中瓶,800,居酒屋、魚介料理・海鮮料理、日本酒バー,旬魚 旬菜 咲くら 梅田阪急グランドビル店,大阪府 大阪市北区 角田町 8-47 阪急グランドビル  27F,06-6315-7780,34.7029862,135.4990478,https://tabelog.com/osaka/A2701/A270101/27002077/dtlmenu/drink/
ザ・プレミアムモルツ 香るエール,850,居酒屋、魚介料理・海鮮料理、ステーキ,ダイナミックキッチン＆バー 燦 大阪店,大阪府 大阪市北区 西天満 4-15-10 あいおいニッセイ同和損保フェニックスタワー 27F,050-3164-0378,34.6978834,135.5010999,https://tabelog.com/osaka/A2701/A270101/27002147/dtlmenu/drink/
ザ・プレミアムモルツ(中瓶),1240,懐石・会席料理、すき焼き、魚介料理・海鮮料理,神戸吉兆 リーガロイヤルホテル店,大阪府 大阪市北区 中之島 5-3-68 リーガロイヤルホテル  B1F,06-6448-3168,34.690167,135.48734,https://tabelog.com/osaka/A2701/A270108/27000802/dtlmenu/drink/
ザ・プレミアムモルツ(中瓶),1430,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ザ・プレミアムモルツ(香る)エール,825,とんかつ、洋食、カレー（その他）,epais,大阪府 大阪市北区 曽根崎新地 1-9-3 ニュー華ビル 3F,050-5890-4534,34.6982594,135.4988228,https://tabelog.com/osaka/A2701/A270101/27072441/dtlmenu/drink/
ザ・プレミアムモルツ・マスターズドリーム (生),710,炭火焼き、魚介料理・海鮮料理、海鮮丼,はまじま,大阪府 大阪市北区 堂島浜 1-1-8,050-5890-1236,34.6952097,135.500063,https://tabelog.com/osaka/A2701/A270102/27004668/dtlmenu/drink/
ザ・プレミアムモルツ・香るエール,715,中華料理、餃子、バル・バール,中華バル サワダ,大阪府 大阪市北区 曾根崎2-9-17 お初天神裏参道,050-5456-0897,34.7004648,135.5008857,https://tabelog.com/osaka/A2701/A270101/27113311/dtlmenu/drink/
ザ・プレミアムモルツ中瓶,550,焼鳥、居酒屋、鳥料理,井ぐち,大阪府 大阪市北区 曽根崎 2-10-19 河合ビル　１Ｆ,050-5869-8776,34.7007326,135.5009073,https://tabelog.com/osaka/A2701/A270101/27010072/dtlmenu/drink/
ザ・プレミアムモルツ生,638,フレンチ、ビストロ、ステーキ,俺のフレンチ 梅田,大阪府 大阪市北区 小松原町 1-7 ミスターりんビル 1F,06-6360-9405,34.7021835,135.500852,https://tabelog.com/osaka/A2701/A270101/27092618/dtlmenu/drink/
ザ・プレミアムモルツ生,380,居酒屋、魚介料理・海鮮料理、立ち飲み居酒屋・バー,座頭市,大阪府 大阪市北区 曽根崎新地 1-3-21 日宝スタービル 1F,06-6147-3009,34.6994706,135.5011466,https://tabelog.com/osaka/A2701/A270101/27076655/dtlmenu/drink/
ザ・プレミアムモルツ生ビール(お得ジョッキ),680,焼鳥、居酒屋、鳥料理,井ぐち,大阪府 大阪市北区 曽根崎 2-10-19 河合ビル　１Ｆ,050-5869-8776,34.7007326,135.5009073,https://tabelog.com/osaka/A2701/A270101/27010072/dtlmenu/drink/
ザ・プレミアムモルツ生ビール(中),620,お好み焼き、居酒屋、ハンバーグ,宮生,大阪府 大阪市北区 曽根崎新地 1丁目5-4 スプレッドビル 1F,050-5868-5838,34.6977334,135.4974829,https://tabelog.com/osaka/A2701/A270101/27005061/dtlmenu/drink/
ザ・プレミアムモルツ生ビール(中/ジョッキ),550,焼鳥、居酒屋、鳥料理,井ぐち,大阪府 大阪市北区 曽根崎 2-10-19 河合ビル　１Ｆ,050-5869-8776,34.7007326,135.5009073,https://tabelog.com/osaka/A2701/A270101/27010072/dtlmenu/drink/
ザ・プレミアムモルツ生ビール(小/タンブラー),480,焼鳥、居酒屋、鳥料理,井ぐち,大阪府 大阪市北区 曽根崎 2-10-19 河合ビル　１Ｆ,050-5869-8776,34.7007326,135.5009073,https://tabelog.com/osaka/A2701/A270101/27010072/dtlmenu/drink/
ザ・プレミアムモルツ香るエール(中),1100,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ザ・プレミアムモルツ香るエール(小),770,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ザ・プレミアム・モルツ,429,焼肉、ホルモン、居酒屋,大衆 焼き肉ホルモン 大松,大阪府 大阪市北区 曾根崎 2-8-15 K'sスクエアビル 1F,050-5595-8159,34.7000017,135.5008199,https://tabelog.com/osaka/A2701/A270101/27103974/dtlmenu/drink/
ザ・プレミアム・モルツ,630,ダイニングバー、バル・バール、ビアバー,Whisky Dining WWW.W,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 ナレッジキャピタル 2F,050-3199-1465,34.7059399,135.4944627,https://tabelog.com/osaka/A2701/A270101/27072204/dtlmenu/drink/
