menu,price,genre,name,adress,tel,lat,lng,url
ヴィラヴォルフ シュベートブルグンダー ピノノワール,4800,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
ハーン　エステーツ　カベルネソーヴィニヨン,5500,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
ル・オーメドック・ド・ジスクール,7500,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
セコイヤ グローブ ナパ・ヴァレー,16500,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
ビコーズ　アイム　ブランドブラン　,5500,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
シャンドン ブリュット,6800,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
シャンドン ロゼ,7200,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
モエ・エ・シャンドン,13800,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
ハイボール,650,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
タリスカー(シングル),800,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
ボウモア(シングル),800,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
冷酒　グラス,950,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
熱燗　1合,950,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
牡蠣専用日本酒ＩＭＡ　グラス,900,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
【麦】神の河,680,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
【芋】黒霧島,680,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
小正の梅酒,700,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
あらごしみかん,700,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
ウーロン茶,550,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
オレンジジュース,550,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
ジンジャエール,550,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
トマトジュース,550,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
アサイーブレンドジュース,600,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
マンゴーブレンドジュース,600,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
ペリエ（炭酸水）,600,オイスターバー、ワインバー、ステーキ,ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,050-5589-8362,34.696485,135.4987716,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/
照島 30度,570,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
マイルド伊是名島 20度,470,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
常盤 30度,520,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
山原くいなホワイト 25度,570,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
山原くいな 30度,520,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
まる田 30度,520,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
まる田 古酒 30度,720,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
美しき古里 20度,470,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
美しき古里 30度,520,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
まるだい 30度,520,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
さくらいちばん 25度,770,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
珊瑚礁 30度,520,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
羽地内海 30度,520,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
国華 30度,770,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
くら 30度,670,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
轟 30度,520,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
表示されている泡盛はほんの一部です…。当店には108種類の泡盛を在庫しています。,200,沖縄料理、居酒屋、魚介料理・海鮮料理,島唄ライブ 琉球,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6453-6534,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27011655/dtlmenu/drink/
ザ・プレミアムモルツ香るエール（小）,770,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ザ・プレミアムモルツ香るエール（中）,1100,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ザ・プレミアムモルツ（中瓶）,1430,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
オールフリー（ノンアルコール）,880,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
スーパードライ（中瓶）,1210,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
キリンラガー（中瓶）,1320,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
白州,1320,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
知多,1320,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
響  ~Japanese harmony~,1760,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ワールドウイスキー　碧AO,1870,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
マッカラン12年,2200,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
鶴梅完熟,880,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
奏（KANADE）,990,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
中々（麦）,1100,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
黒霧島（芋）,1100,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
獺祭　純米大吟醸（スパークリング）,4180,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
黒烏龍茶,880,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ジンジャーエール　甘口（瓶）,880,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
コカ・コーラ（瓶）,880,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
りんごジュース,880,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
みかんジュース,880,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ペリエ（瓶）,990,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
なみなみスパークリング！！,660,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
アサヒ スーパードライ（生）,550,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
オリジナルクラフトビール,968,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
メッシーナ（イタリアのビール）,968,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
アントニア マーレキアーロ（イタリアのビール）,968,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ノンアルコール ドライゼロ,550,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
レモンハイボール,605,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
シングルモルト知多,715,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ブラックニッカ,495,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
クラフトハイボール,550,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
コークハイ,495,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
イタリアンレモンサワー,660,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
レモンハイボール,605,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
リモンチェッロ,660,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ノンアルコール レモンスカッシュ,605,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ノンアルコール レモネード,605,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
カンパリ ソーダ/オレンジ,605,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
チンザノ エクストラドライ ソーダ/ロック,605,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ヴェッキオ アマーロ デルカーポ  ソーダ/ロック,660,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
コントラット ビター ソーダ/ロック,660,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ヴァルダヴィ モスカート グラッパ,770,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ラ ガルバッソラ バローロ グラッパ,880,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ミモザ,605,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
キール,605,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
カシス,605,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ジャコンティ ビアンコ,2750,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
カステッリ プーリア ビアンコ,3080,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
アランブリュモンガスコーニュブラン,3520,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
クズマーノ インソリア,3080,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ヴィテッセ オーガニック,3520,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
ヌラグス カリアリ,4180,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
メスタ ヴェルデホ,3520,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
マール デ リスボア,3850,ダイニングバー、イタリアン、バル・バール,イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,050-5890-6738,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/
