drink_name,drink_price,restaurant_genre,restaurant_name,restaurant_address,restaurant_tel,restaurant_latitude,restaurant_longitude,restaurant_url
シャトードフラン2011,,割烹・小料理、焼鳥、居酒屋,鶏割烹 ならや,大阪府 大阪市北区 曽根崎新地 1-7-8 新日本新地ビル本館 3F,050-5596-4987,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27107513/dtlmenu/drink/
オーディフレッド コート・ド・ニュイ・ヴィラージュル・ク・ロ・ド・マニー ルージュ,,割烹・小料理、焼鳥、居酒屋,鶏割烹 ならや,大阪府 大阪市北区 曽根崎新地 1-7-8 新日本新地ビル本館 3F,050-5596-4987,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27107513/dtlmenu/drink/
テラノブレ・ソーヴィニヨンブラン,,割烹・小料理、焼鳥、居酒屋,鶏割烹 ならや,大阪府 大阪市北区 曽根崎新地 1-7-8 新日本新地ビル本館 3F,050-5596-4987,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27107513/dtlmenu/drink/
ペイ ドック シャルドネ キュヴェ ド ブリュ,,割烹・小料理、焼鳥、居酒屋,鶏割烹 ならや,大阪府 大阪市北区 曽根崎新地 1-7-8 新日本新地ビル本館 3F,050-5596-4987,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27107513/dtlmenu/drink/
牛奥第一葡萄酒甲州,,割烹・小料理、焼鳥、居酒屋,鶏割烹 ならや,大阪府 大阪市北区 曽根崎新地 1-7-8 新日本新地ビル本館 3F,050-5596-4987,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27107513/dtlmenu/drink/
キリ・ヤバーニバランガホワイト,,割烹・小料理、焼鳥、居酒屋,鶏割烹 ならや,大阪府 大阪市北区 曽根崎新地 1-7-8 新日本新地ビル本館 3F,050-5596-4987,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27107513/dtlmenu/drink/
ラ・シャブリジェンヌシャブリプルミエ・クリュフルショーム,,割烹・小料理、焼鳥、居酒屋,鶏割烹 ならや,大阪府 大阪市北区 曽根崎新地 1-7-8 新日本新地ビル本館 3F,050-5596-4987,34.6970511,135.5001156,https://tabelog.com/osaka/A2701/A270101/27107513/dtlmenu/drink/
山本,,懐石・会席料理、和食（その他）,北新地 大嵓埜,大阪府 大阪市北区 曽根崎新地 1-3-23 北新地FOODEARビル 3F,050-5868-7777,34.6977162,135.4961491,https://tabelog.com/osaka/A2701/A270101/27092596/dtlmenu/drink/
酔鯨,,懐石・会席料理、和食（その他）,北新地 大嵓埜,大阪府 大阪市北区 曽根崎新地 1-3-23 北新地FOODEARビル 3F,050-5868-7777,34.6977162,135.4961491,https://tabelog.com/osaka/A2701/A270101/27092596/dtlmenu/drink/
出雲富士,,懐石・会席料理、和食（その他）,北新地 大嵓埜,大阪府 大阪市北区 曽根崎新地 1-3-23 北新地FOODEARビル 3F,050-5868-7777,34.6977162,135.4961491,https://tabelog.com/osaka/A2701/A270101/27092596/dtlmenu/drink/
作（ざく） INPRESSION,,懐石・会席料理、和食（その他）,北新地 大嵓埜,大阪府 大阪市北区 曽根崎新地 1-3-23 北新地FOODEARビル 3F,050-5868-7777,34.6977162,135.4961491,https://tabelog.com/osaka/A2701/A270101/27092596/dtlmenu/drink/
寫楽,,懐石・会席料理、和食（その他）,北新地 大嵓埜,大阪府 大阪市北区 曽根崎新地 1-3-23 北新地FOODEARビル 3F,050-5868-7777,34.6977162,135.4961491,https://tabelog.com/osaka/A2701/A270101/27092596/dtlmenu/drink/
グラス,,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
ポートワイン,,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
アンカーリバティエール,,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
＊上記以外にもございますのでスタッフにお申し付け下さい。,,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
＊その他お好みに応じてお作り致します。,,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
各450円,,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
各500円,,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
ノンアルコールカクテル,,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
※表示価格は税別価格です。,,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
グラスワイン（赤）,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
グラスワイン（白）,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
北雪 純米,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
六歌仙 純米吟醸,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
上善如水 吟醸,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
吉乃川 特別純米,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
戦勝正宗 特別純米ゴールド（勝山酒造）,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
旭扇 純米大吟醸,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
スパークリング清酒 澪,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
熱燗（沢の鶴）,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
ウーロン茶,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
オレンジジュース,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
コーラ,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
ジンジャエール,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
【麦】,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
二階堂,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
中々,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
兼八,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
隠し蔵,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
やんちゃくれ 麦 （ボトルキープ）,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
【芋】,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
黒霧島 (ボトルキープ),,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
晴耕雨読,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
不二才,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
富乃宝山,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
やんちゃくれ 芋 （ボトルキープ）,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
【紫蘇】,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
鍛高譚,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
【黒糖】,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
奄美,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
生ビール ザ・プレミアム・モルツ・マスターズドリーム,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
瓶ビール サントリー・アサヒ・キリン・サッポロ,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
ノンアルコールビールテイスト飲料 オールフリー,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
レモン,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
グレープフルーツ,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
特選 紀州南高梅酒,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
中野 緑茶梅酒,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
八海山 にごり梅酒,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
山崎 プレミアムハイボール,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
白州 森香るハイボール,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
響 ジャパニーズハーモニー,,割烹・小料理、懐石・会席料理、しゃぶしゃぶ,はし本,大阪府 大阪市北区 堂島 1-2-23 田園ビル 2F,06-6348-9222,34.6965751,135.4992319,https://tabelog.com/osaka/A2701/A270101/27073085/dtlmenu/drink/
造り手から直接仕入れた蔵出しワイン,,イタリアン、パスタ、イノベーティブ・フュージョン,リストランテ ル・ミディ ひらまつ,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  1F,050-5595-5207,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27079201/dtlmenu/drink/
瓶ビール,500,担々麺,澤田商店,大阪府 大阪市北区 堂島 2-2-37,,34.6973995,135.4952277,https://tabelog.com/osaka/A2701/A270101/27127624/dtlmenu/drink/
■ビール,,インド料理、ワインバー、インドカレー,インドレストランバーバンジャーラ 梅田店,大阪府 大阪市北区 芝田 1-12-14 渡辺ビル5号 6F,050-5869-9481,34.7077575,135.4972251,https://tabelog.com/osaka/A2701/A270101/27000300/dtlmenu/drink/
■ウィスキー,,インド料理、ワインバー、インドカレー,インドレストランバーバンジャーラ 梅田店,大阪府 大阪市北区 芝田 1-12-14 渡辺ビル5号 6F,050-5869-9481,34.7077575,135.4972251,https://tabelog.com/osaka/A2701/A270101/27000300/dtlmenu/drink/
■ブランデー,,インド料理、ワインバー、インドカレー,インドレストランバーバンジャーラ 梅田店,大阪府 大阪市北区 芝田 1-12-14 渡辺ビル5号 6F,050-5869-9481,34.7077575,135.4972251,https://tabelog.com/osaka/A2701/A270101/27000300/dtlmenu/drink/
■ラム,,インド料理、ワインバー、インドカレー,インドレストランバーバンジャーラ 梅田店,大阪府 大阪市北区 芝田 1-12-14 渡辺ビル5号 6F,050-5869-9481,34.7077575,135.4972251,https://tabelog.com/osaka/A2701/A270101/27000300/dtlmenu/drink/
■その他のスピリッツ,,インド料理、ワインバー、インドカレー,インドレストランバーバンジャーラ 梅田店,大阪府 大阪市北区 芝田 1-12-14 渡辺ビル5号 6F,050-5869-9481,34.7077575,135.4972251,https://tabelog.com/osaka/A2701/A270101/27000300/dtlmenu/drink/
■赤ワイン,,インド料理、ワインバー、インドカレー,インドレストランバーバンジャーラ 梅田店,大阪府 大阪市北区 芝田 1-12-14 渡辺ビル5号 6F,050-5869-9481,34.7077575,135.4972251,https://tabelog.com/osaka/A2701/A270101/27000300/dtlmenu/drink/
■白ワイン,,インド料理、ワインバー、インドカレー,インドレストランバーバンジャーラ 梅田店,大阪府 大阪市北区 芝田 1-12-14 渡辺ビル5号 6F,050-5869-9481,34.7077575,135.4972251,https://tabelog.com/osaka/A2701/A270101/27000300/dtlmenu/drink/
■カクテル,,インド料理、ワインバー、インドカレー,インドレストランバーバンジャーラ 梅田店,大阪府 大阪市北区 芝田 1-12-14 渡辺ビル5号 6F,050-5869-9481,34.7077575,135.4972251,https://tabelog.com/osaka/A2701/A270101/27000300/dtlmenu/drink/
プレミアムモルツ・小瓶,740,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
(ハイボール),,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
角ハイボール,610,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
バーボンハイボール,610,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
アイラ島、燻香のスモーキーハイボール,860,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
(チューハイ),,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
チューハイ・プレーン,530,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
生絞りレモンチューハイ,640,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
レモン&ジンジャーのチューハイ,750,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
黄桃ピーチティーのチューハイ,750,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
グラスワイン　赤・白,880,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
(ノンアルコール),,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
ノンアルコールビール・オールフリー,440,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
ピーチティーレモネード,640,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
レモンジンジャーレモネード,640,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
コールドブリュー・アイスコーヒー,460,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
深煎りホット珈琲,390,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
100%オレンジジュース,440,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
100%グレープフルーツジュース,440,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
(フレーバーティー),440,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
アールグレイ(hot or ice),440,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
メモリアルジャスミン(hot or ice),440,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
フレッシュベリー(hot or ice),440,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
アップルローズ(hot or ice),440,とんかつ、洋食、カレーライス,epais 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 B2F,,34.7010445,135.4987532,https://tabelog.com/osaka/A2701/A270101/27125466/dtlmenu/drink/
アサヒスーパードライ,,ラーメン,鶏と鮪節 麺屋 勝時,大阪府 大阪市北区 芝田 2-2-13 日生ビル東館 1F,,34.7058884,135.495918,https://tabelog.com/osaka/A2701/A270101/27119315/dtlmenu/drink/
チューハイ プレーン,,ラーメン,鶏と鮪節 麺屋 勝時,大阪府 大阪市北区 芝田 2-2-13 日生ビル東館 1F,,34.7058884,135.495918,https://tabelog.com/osaka/A2701/A270101/27119315/dtlmenu/drink/
チューハイ レモン,,ラーメン,鶏と鮪節 麺屋 勝時,大阪府 大阪市北区 芝田 2-2-13 日生ビル東館 1F,,34.7058884,135.495918,https://tabelog.com/osaka/A2701/A270101/27119315/dtlmenu/drink/
ブラックニッカハイボール,,ラーメン,鶏と鮪節 麺屋 勝時,大阪府 大阪市北区 芝田 2-2-13 日生ビル東館 1F,,34.7058884,135.495918,https://tabelog.com/osaka/A2701/A270101/27119315/dtlmenu/drink/
コカ・コーラ,,ラーメン,鶏と鮪節 麺屋 勝時,大阪府 大阪市北区 芝田 2-2-13 日生ビル東館 1F,,34.7058884,135.495918,https://tabelog.com/osaka/A2701/A270101/27119315/dtlmenu/drink/
オレンジジュース,,ラーメン,鶏と鮪節 麺屋 勝時,大阪府 大阪市北区 芝田 2-2-13 日生ビル東館 1F,,34.7058884,135.495918,https://tabelog.com/osaka/A2701/A270101/27119315/dtlmenu/drink/
瓶ビール,,広東料理、四川料理、担々麺,海皇 大阪堂島店,大阪府 大阪市北区 堂島 1-4-2 ビールディング北新地3F,050-5592-9112,34.696101,135.4982009,https://tabelog.com/osaka/A2701/A270101/27053023/dtlmenu/drink/
生ビール プレミアムモルツ,,広東料理、四川料理、担々麺,海皇 大阪堂島店,大阪府 大阪市北区 堂島 1-4-2 ビールディング北新地3F,050-5592-9112,34.696101,135.4982009,https://tabelog.com/osaka/A2701/A270101/27053023/dtlmenu/drink/
ウイスキー,,広東料理、四川料理、担々麺,海皇 大阪堂島店,大阪府 大阪市北区 堂島 1-4-2 ビールディング北新地3F,050-5592-9112,34.696101,135.4982009,https://tabelog.com/osaka/A2701/A270101/27053023/dtlmenu/drink/
日本酒,,広東料理、四川料理、担々麺,海皇 大阪堂島店,大阪府 大阪市北区 堂島 1-4-2 ビールディング北新地3F,050-5592-9112,34.696101,135.4982009,https://tabelog.com/osaka/A2701/A270101/27053023/dtlmenu/drink/
焼酎,,広東料理、四川料理、担々麺,海皇 大阪堂島店,大阪府 大阪市北区 堂島 1-4-2 ビールディング北新地3F,050-5592-9112,34.696101,135.4982009,https://tabelog.com/osaka/A2701/A270101/27053023/dtlmenu/drink/
