drink_name,drink_price,restaurant_genre,restaurant_name,restaurant_address,restaurant_tel,restaurant_latitude,restaurant_longitude,restaurant_url
ジムビーム,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,ケラケラ クランツ,大阪府 大阪市北区 小松原町 2-4 大阪富国生命ビル　B2F,050-5868-2965,34.70217,135.5000915,https://tabelog.com/osaka/A2701/A270101/27053066/dtlmenu/drink/
ジャックダニエル,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,ケラケラ クランツ,大阪府 大阪市北区 小松原町 2-4 大阪富国生命ビル　B2F,050-5868-2965,34.70217,135.5000915,https://tabelog.com/osaka/A2701/A270101/27053066/dtlmenu/drink/
－ トラーニシロップを使用 －,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,ケラケラ クランツ,大阪府 大阪市北区 小松原町 2-4 大阪富国生命ビル　B2F,050-5868-2965,34.70217,135.5000915,https://tabelog.com/osaka/A2701/A270101/27053066/dtlmenu/drink/
●鯛之鯛セレクト●,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
●プレミア地酒●,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
●季節限定隠し酒●,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
角ハイボール各種　各499円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
～ JIM BEAM ～,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
～ 知 多 ～,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
～ 白 州 ～ 　,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
～ 山 崎 ～ 　,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
サワー各種　各459円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
酎ハイ各種　各459円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
プレミアム酎ハイ　各599円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
～白鹿上選～,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
～剣 菱～,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
●グラス●,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
【麦】各499円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
【焼き芋】各499円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
【芋】各499円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
【米】各499円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
【黒糖】各499円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
【泡盛】各499円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
"●ボトル●各2,489円",,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
【麦】,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
【焼き芋】,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
【芋】,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
ロック・水割り・お湯割・ソーダ割からお選びください。,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
各599円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
各499円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
各299円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
グラスワイン　各439円,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
ボトルワイン,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
～ 赤ワイン ～,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
～ 白ワイン ～,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
～ 泡 ～ ,,居・酒・屋・、・魚・介・料・理・・・海・鮮・料・理・、・ろ・ば・た・焼・き,鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,050-5590-9175,34.7025117,135.5047002,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/
キリンラガー,480,丼・も・の・（・そ・の・他・）・、・ス・テ・ー・キ・、・弁・当,ビフテキ重・肉飯 ロマン亭 エキマルシェ大阪店,大阪府 大阪市北区 梅田 3-1-1 エキマルシェ大阪,,34.7019365,135.4950795,https://tabelog.com/osaka/A2701/A270101/27094866/dtlmenu/drink/
サッポロ黒ラベル,480,丼・も・の・（・そ・の・他・）・、・ス・テ・ー・キ・、・弁・当,ビフテキ重・肉飯 ロマン亭 エキマルシェ大阪店,大阪府 大阪市北区 梅田 3-1-1 エキマルシェ大阪,,34.7019365,135.4950795,https://tabelog.com/osaka/A2701/A270101/27094866/dtlmenu/drink/
能勢ジンジャーエール,380,丼・も・の・（・そ・の・他・）・、・ス・テ・ー・キ・、・弁・当,ビフテキ重・肉飯 ロマン亭 エキマルシェ大阪店,大阪府 大阪市北区 梅田 3-1-1 エキマルシェ大阪,,34.7019365,135.4950795,https://tabelog.com/osaka/A2701/A270101/27094866/dtlmenu/drink/
コーラ,380,丼・も・の・（・そ・の・他・）・、・ス・テ・ー・キ・、・弁・当,ビフテキ重・肉飯 ロマン亭 エキマルシェ大阪店,大阪府 大阪市北区 梅田 3-1-1 エキマルシェ大阪,,34.7019365,135.4950795,https://tabelog.com/osaka/A2701/A270101/27094866/dtlmenu/drink/
バヤリースオレンジ,380,丼・も・の・（・そ・の・他・）・、・ス・テ・ー・キ・、・弁・当,ビフテキ重・肉飯 ロマン亭 エキマルシェ大阪店,大阪府 大阪市北区 梅田 3-1-1 エキマルシェ大阪,,34.7019365,135.4950795,https://tabelog.com/osaka/A2701/A270101/27094866/dtlmenu/drink/
アサヒスーパードライ(生),,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
本日のおすすめワイン（赤）（白）グラス 780円〜,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
ワイン ボトル各種（赤・白・泡）,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
MOJITO,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
SPRITS,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
LIQUEUR,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
SODA,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
JUICE,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
BOURBON,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
SCOTCH,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
JAPANESE,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
TENNESSEE,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
フルーツジュース、ソフトドリンク各種 580円〜,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
ソーダ各種 500円〜,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
コーヒー各種 500円〜,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
紅茶各種 500円〜,,バ・ル・・・バ・ー・ル・、・イ・タ・リ・ア・ン・、・カ・フ・ェ,BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府 大阪市北区 中崎西 2-4-29,050-3627-9699,34.7067654,135.5015133,https://tabelog.com/osaka/A2701/A270101/27009536/dtlmenu/drink/
CHERRS！！各種,,シ・ー・フ・ー・ド・、・ア・メ・リ・カ・料・理・、・ダ・イ・ニ・ン・グ・バ・ー,ダンシング クラブ 大阪,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館　8F,050-5593-6440,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27086564/dtlmenu/drink/
ハイボール各種,,シ・ー・フ・ー・ド・、・ア・メ・リ・カ・料・理・、・ダ・イ・ニ・ン・グ・バ・ー,ダンシング クラブ 大阪,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館　8F,050-5593-6440,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27086564/dtlmenu/drink/
ビール各種,,シ・ー・フ・ー・ド・、・ア・メ・リ・カ・料・理・、・ダ・イ・ニ・ン・グ・バ・ー,ダンシング クラブ 大阪,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館　8F,050-5593-6440,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27086564/dtlmenu/drink/
カクテル各種,,シ・ー・フ・ー・ド・、・ア・メ・リ・カ・料・理・、・ダ・イ・ニ・ン・グ・バ・ー,ダンシング クラブ 大阪,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館　8F,050-5593-6440,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27086564/dtlmenu/drink/
ハーフヤード各種,,シ・ー・フ・ー・ド・、・ア・メ・リ・カ・料・理・、・ダ・イ・ニ・ン・グ・バ・ー,ダンシング クラブ 大阪,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館　8F,050-5593-6440,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27086564/dtlmenu/drink/
サワー各種,,シ・ー・フ・ー・ド・、・ア・メ・リ・カ・料・理・、・ダ・イ・ニ・ン・グ・バ・ー,ダンシング クラブ 大阪,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館　8F,050-5593-6440,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27086564/dtlmenu/drink/
スパークリングワイン＆ワイン各種,,シ・ー・フ・ー・ド・、・ア・メ・リ・カ・料・理・、・ダ・イ・ニ・ン・グ・バ・ー,ダンシング クラブ 大阪,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館　8F,050-5593-6440,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27086564/dtlmenu/drink/
テキーラ各種,,シ・ー・フ・ー・ド・、・ア・メ・リ・カ・料・理・、・ダ・イ・ニ・ン・グ・バ・ー,ダンシング クラブ 大阪,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館　8F,050-5593-6440,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27086564/dtlmenu/drink/
ノンアルコールドリンク各種,,シ・ー・フ・ー・ド・、・ア・メ・リ・カ・料・理・、・ダ・イ・ニ・ン・グ・バ・ー,ダンシング クラブ 大阪,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　南館　8F,050-5593-6440,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27086564/dtlmenu/drink/
■ HOT Drink,,カ・フ・ェ・、・パ・ン・ケ・ー・キ・、・シ・チ・ュ・ー,カフェ＆ブックス ビブリオテーク 大阪・梅田,大阪府 大阪市北区 梅田 1-12-6 イーマ　Ｂ１Ｆ,06-4795-7553,34.7006172,135.4985273,https://tabelog.com/osaka/A2701/A270101/27000486/dtlmenu/drink/
■ HERB tea ,,カ・フ・ェ・、・パ・ン・ケ・ー・キ・、・シ・チ・ュ・ー,カフェ＆ブックス ビブリオテーク 大阪・梅田,大阪府 大阪市北区 梅田 1-12-6 イーマ　Ｂ１Ｆ,06-4795-7553,34.7006172,135.4985273,https://tabelog.com/osaka/A2701/A270101/27000486/dtlmenu/drink/
■ COLD DRINK,,カ・フ・ェ・、・パ・ン・ケ・ー・キ・、・シ・チ・ュ・ー,カフェ＆ブックス ビブリオテーク 大阪・梅田,大阪府 大阪市北区 梅田 1-12-6 イーマ　Ｂ１Ｆ,06-4795-7553,34.7006172,135.4985273,https://tabelog.com/osaka/A2701/A270101/27000486/dtlmenu/drink/
■ JUICE,,カ・フ・ェ・、・パ・ン・ケ・ー・キ・、・シ・チ・ュ・ー,カフェ＆ブックス ビブリオテーク 大阪・梅田,大阪府 大阪市北区 梅田 1-12-6 イーマ　Ｂ１Ｆ,06-4795-7553,34.7006172,135.4985273,https://tabelog.com/osaka/A2701/A270101/27000486/dtlmenu/drink/
日替わり日本酒30種,390,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
飲み比べ4種類,880,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
ちょっとエエ酒,490,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
ちょっとエエ酒　飲み裏べ,1080,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
麦焼酎,390,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
麦焼酎,390,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
米焼酎,390,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
果実酒,490,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
梅酒,490,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
のんある梅酒,390,日・本・酒・バ・ー・、・立・ち・飲・み・居・酒・屋・・・バ・ー,糀-コメノハナ-,大阪府 大阪市北区 天神橋 2-5-31 コンフォール南森町 1F,,34.6970477,135.5136635,https://tabelog.com/osaka/A2701/A270103/27092957/dtlmenu/drink/
"No6s-type 純米吟醸（秋田）　　　グラス1,200円／小グラス800円",,割・烹・・・小・料・理・、・魚・介・料・理・・・海・鮮・料・理・、・京・料・理,龍泉堂,大阪府 大阪市北区 堂島 1-3-19 薬師堂ﾋﾞﾙ 1F-A,050-5596-8648,34.6969006,135.4974092,https://tabelog.com/osaka/A2701/A270101/27014011/dtlmenu/drink/
"鍋島 純米吟醸（佐賀）　　グラス1,200円／小グラス800円　",,割・烹・・・小・料・理・、・魚・介・料・理・・・海・鮮・料・理・、・京・料・理,龍泉堂,大阪府 大阪市北区 堂島 1-3-19 薬師堂ﾋﾞﾙ 1F-A,050-5596-8648,34.6969006,135.4974092,https://tabelog.com/osaka/A2701/A270101/27014011/dtlmenu/drink/
"田酒 特別純米（青森）　　グラス1,200円／小グラス800円",,割・烹・・・小・料・理・、・魚・介・料・理・・・海・鮮・料・理・、・京・料・理,龍泉堂,大阪府 大阪市北区 堂島 1-3-19 薬師堂ﾋﾞﾙ 1F-A,050-5596-8648,34.6969006,135.4974092,https://tabelog.com/osaka/A2701/A270101/27014011/dtlmenu/drink/
"九平次 純米大吟醸（愛知）　　グラス1,200円／小グラス800円",,割・烹・・・小・料・理・、・魚・介・料・理・・・海・鮮・料・理・、・京・料・理,龍泉堂,大阪府 大阪市北区 堂島 1-3-19 薬師堂ﾋﾞﾙ 1F-A,050-5596-8648,34.6969006,135.4974092,https://tabelog.com/osaka/A2701/A270101/27014011/dtlmenu/drink/
"磯自慢 特別純米（静岡）　　グラス1,200円／小グラス800円",,割・烹・・・小・料・理・、・魚・介・料・理・・・海・鮮・料・理・、・京・料・理,龍泉堂,大阪府 大阪市北区 堂島 1-3-19 薬師堂ﾋﾞﾙ 1F-A,050-5596-8648,34.6969006,135.4974092,https://tabelog.com/osaka/A2701/A270101/27014011/dtlmenu/drink/
